cell_id,row_index,cell_type
71081708759200-2,164506,myCAFs
71081708759250-2,164507,ePDAC
71081708759300-2,164508,ePDAC
71081708759350-2,164509,B cells
71081708759400-2,164510,Effector CD4+ T cells
71081708759450-2,164511,myCAFs
71081708759500-2,164512,ePDAC
71081708759550-2,164513,ePDAC
71081708759600-2,164514,mPDAC
71081708759650-2,164515,myCAFs
71081708759700-2,164516,mPDAC
71081708759750-2,164517,mPDAC
71081708759800-2,164518,myCAFs
71081708759850-2,164519,ePDAC
71081708759900-2,164520,myCAFs
71081708759950-2,164521,qCAF
71081708760000-2,164522,ePDAC
71081708760050-2,164523,ePDAC
71081708760100-2,164524,Tregs
71081708760150-2,164525,myCAFs
71081708760200-2,164526,qCAF
71081708760250-2,164527,ePDAC
71081708760300-2,164528,mPDAC
71081708760350-2,164529,ePDAC
71081708760400-2,164530,B cells
71081708760450-2,164531,M2 Macrophage
71081708760500-2,164532,M2 Macrophage
71081708760550-2,164533,M2 Macrophage
71081708760600-2,164534,M2 Macrophage
71081708760650-2,164535,myCAFs
71081708760700-2,164536,mPDAC
71081708760750-2,164537,ePDAC
71081708760800-2,164538,myCAFs
71081708760850-2,164539,M2 Macrophage
71081708760900-2,164540,mPDAC
71081708760950-2,164541,myCAFs
71081708761000-2,164542,M2 Macrophage
71081708761050-2,164543,M2 Macrophage
71081708761100-2,164544,M2 Macrophage
71081708761150-2,164545,mPDAC
71081708761200-2,164546,myCAFs
71081708761250-2,164547,ePDAC
71081708761300-2,164548,Endothelial cells
71081708761350-2,164549,myCAFs
71081708761400-2,164550,mPDAC
71081708761450-2,164551,qCAF
71081708761500-2,164552,myCAFs
71081708761550-2,164553,M2 Macrophage
71081708761600-2,164554,Endothelial cells
71081708761650-2,164555,ePDAC
71081708761700-2,164556,M2 Macrophage
71081708761750-2,164557,Cytotoxic T cells
71081708761800-1,164558,mPDAC
71081708761850-1,164559,Endothelial cells
71081708761900-1,164560,M2 Macrophage
71081708761950-2,164561,mPDAC
71081708762000-2,164562,mPDAC
71296457117850-1,164563,ePDAC
71296457117900-1,164564,myCAFs
71296457117950-1,164565,M2 Macrophage
71296457118000-1,164566,myCAFs
71296457118050-1,164567,apCAFs
71296457118100-1,164568,ePDAC
71296457118150-1,164569,mPDAC
71296457118200-1,164570,ePDAC
71296457118250-1,164571,myCAFs
71296457118300-2,164572,myCAFs
71296457118350-2,164573,ePDAC
71296457118400-2,164574,ePDAC
71296457118450-2,164575,mPDAC
71296457118500-2,164576,mPDAC
71296457118550-2,164577,Endothelial cells
71296457118600-2,164578,ePDAC
71296457118650-2,164579,myCAFs
71296457118700-2,164580,mPDAC
71296457118750-2,164581,ePDAC
71296457118800-2,164582,ePDAC
71296457118850-2,164583,mPDAC
71296457118900-2,164584,ePDAC
71296457118950-2,164585,ePDAC
71296457119000-2,164586,ePDAC
71296457119050-2,164587,mPDAC
71296457119100-2,164588,mPDAC
71296457119150-2,164589,mPDAC
71296457119200-2,164590,M1 Macrophage
71296457119250-2,164591,ePDAC
71296457119300-2,164592,myCAFs
71296457119350-2,164593,mPDAC
71296457119400-2,164594,ePDAC
71296457119450-2,164595,mPDAC
71296457119500-2,164596,mPDAC
71296457119550-2,164597,ePDAC
71296457119600-2,164598,mPDAC
71296457119750-2,164599,ePDAC
71296457119800-2,164600,mPDAC
71296457119900-2,164601,mPDAC
71296457119950-2,164602,qCAF
71296457120400-2,164603,ePDAC
71296457120450-2,164604,mPDAC
71296457121950-2,164605,mPDAC
71296457122000-2,164606,myCAFs
71296457122050-2,164607,myCAFs
71296457122100-2,164608,mPDAC
71296457122150-2,164609,mPDAC
71296457122200-2,164610,myCAFs
71296457122250-2,164611,mPDAC
71296457122300-2,164612,myCAFs
71296457122350-2,164613,ePDAC
71296457122400-2,164614,ePDAC
71296457122450-2,164615,ePDAC
71296457122500-2,164616,mPDAC
71296457122550-2,164617,ePDAC
71296457122600-2,164618,M1 Macrophage
71296457122650-2,164619,Endothelial cells
71296457122700-2,164620,ePDAC
71296457122750-2,164621,B cells
71296457122800-2,164622,mPDAC
71296457123150-2,164623,M2 Macrophage
71296457123200-2,164624,myCAFs
71296457123250-2,164625,ePDAC
71296457123300-2,164626,ePDAC
71296457123350-2,164627,qCAF
71296457123400-2,164628,mPDAC
71296457123450-2,164629,mPDAC
71296457123500-2,164630,ePDAC
71296457123550-2,164631,myCAFs
71296457123600-2,164632,ePDAC
71296457123650-2,164633,B cells
71296457123700-2,164634,qCAF
71296457123750-2,164635,M1 Macrophage
71296457123800-2,164636,ePDAC
71296457123850-2,164637,myCAFs
71296457123900-2,164638,mPDAC
71296457123950-2,164639,mPDAC
71296457124000-2,164640,Endothelial cells
71296457124050-2,164641,ePDAC
71296457124100-2,164642,ePDAC
71296457124150-2,164643,CD8 T cells
71296457124200-2,164644,ePDAC
71296457124250-2,164645,ePDAC
71296457124300-2,164646,Endothelial cells
71296457124350-2,164647,ePDAC
71296457124400-2,164648,ePDAC
71296457124450-2,164649,mPDAC
71296457124500-2,164650,ePDAC
71296457124550-2,164651,Endothelial cells
71296457124600-2,164652,myCAFs
71296457124650-2,164653,myCAFs
71296457124700-2,164654,mPDAC
71296457124750-2,164655,ePDAC
71296457124800-2,164656,ePDAC
71296457124850-2,164657,myCAFs
71296457124900-2,164658,ePDAC
71296457124950-2,164659,ePDAC
71296457125000-2,164660,ePDAC
71296457125050-2,164661,myCAFs
71296457125100-2,164662,ePDAC
71296457125150-2,164663,myCAFs
71296457125200-2,164664,myCAFs
71296457125250-2,164665,B cells
71296457125300-2,164666,M2 Macrophage
71296457125350-2,164667,myCAFs
71296457125400-2,164668,ePDAC
71296457125450-2,164669,iCAF
71296457125500-2,164670,qCAF
71296457125550-2,164671,M2 Macrophage
71296457125600-2,164672,mPDAC
71296457125650-2,164673,myCAFs
71296457125700-2,164674,ePDAC
71296457125750-2,164675,qCAF
71296457125800-2,164676,Effector CD4+ T cells
71296457125850-2,164677,myCAFs
71296457125900-2,164678,qCAF
71296457125950-2,164679,myCAFs
71296457126000-2,164680,M2 Macrophage
71296457126050-2,164681,myCAFs
71296457126100-2,164682,B cells
71296457126150-2,164683,M2 Macrophage
71296457126200-2,164684,mPDAC
71296457126250-2,164685,myCAFs
71296457126300-2,164686,mPDAC
71296457126350-2,164687,myCAFs
71296457126400-2,164688,ePDAC
71296457126450-2,164689,myCAFs
71296457126500-2,164690,myCAFs
71296457126550-2,164691,myCAFs
71296457126600-2,164692,mPDAC
71296457126650-2,164693,CD4 T cells
71296457126700-1,164694,ePDAC
71296457126750-2,164695,apCAFs
71296457126800-2,164696,M2 Macrophage
71511205482750-1,164697,myCAFs
71511205482800-1,164698,ePDAC
71511205482850-1,164699,M2 Macrophage
71511205482900-1,164700,mPDAC
71511205482950-1,164701,ePDAC
71511205483000-1,164702,myCAFs
71511205483050-1,164703,ePDAC
71511205483100-1,164704,myCAFs
71511205483150-1,164705,mPDAC
71511205483200-2,164706,ePDAC
71511205483250-2,164707,ePDAC
71511205483300-2,164708,M1 Macrophage
71511205483350-2,164709,ePDAC
71511205483400-2,164710,mPDAC
71511205483450-2,164711,myCAFs
71511205483500-2,164712,ePDAC
71511205483550-2,164713,mPDAC
71511205483600-2,164714,ePDAC
71511205483650-2,164715,ePDAC
71511205483700-2,164716,mPDAC
71511205483750-2,164717,ePDAC
71511205483800-2,164718,B cells
71511205483850-2,164719,qCAF
71511205483900-2,164720,Endothelial cells
71511205483950-2,164721,qCAF
71511205484000-2,164722,ePDAC
71511205484050-2,164723,myCAFs
71511205484100-2,164724,myCAFs
71511205484150-2,164725,ePDAC
71511205484200-2,164726,mPDAC
71511205484250-2,164727,Tregs
71511205484300-2,164728,ePDAC
71511205484350-2,164729,qCAF
71511205484400-2,164730,ePDAC
71511205484450-2,164731,mPDAC
71511205484500-2,164732,ePDAC
71511205484550-2,164733,Tregs
71511205484600-2,164734,mPDAC
71511205484650-2,164735,ePDAC
71511205484700-2,164736,ePDAC
71511205484750-2,164737,ePDAC
71511205484800-2,164738,Tregs
71511205484850-2,164739,Endothelial cells
71511205484900-2,164740,ePDAC
71511205484950-2,164741,ePDAC
71511205485150-2,164742,mPDAC
71511205485200-2,164743,myCAFs
71511205485250-2,164744,Tregs
71511205486700-2,164745,mPDAC
71511205486750-2,164746,myCAFs
71511205486800-2,164747,qCAF
71511205486850-2,164748,ePDAC
71511205486900-2,164749,myCAFs
71511205486950-2,164750,myCAFs
71511205487000-2,164751,myCAFs
71511205487050-2,164752,mPDAC
71511205487100-2,164753,apCAFs
71511205487150-2,164754,ePDAC
71511205487200-2,164755,ePDAC
71511205487250-2,164756,myCAFs
71511205487300-2,164757,mPDAC
71511205487350-2,164758,mPDAC
71511205487400-2,164759,qCAF
71511205487450-2,164760,Endothelial cells
71511205487500-2,164761,Effector CD4+ T cells
71511205487550-2,164762,mPDAC
71511205487600-2,164763,ePDAC
71511205487650-2,164764,Endothelial cells
71511205487700-2,164765,ePDAC
71511205487750-2,164766,ePDAC
71511205487800-2,164767,ePDAC
71511205487850-2,164768,myCAFs
71511205487900-2,164769,myCAFs
71511205487950-2,164770,myCAFs
71511205488000-2,164771,CD4 T cells
71511205488050-2,164772,ePDAC
71511205488100-2,164773,ePDAC
71511205488150-2,164774,myCAFs
71511205488200-2,164775,ePDAC
71511205488250-2,164776,myCAFs
71511205488300-2,164777,ePDAC
71511205488350-2,164778,ePDAC
71511205488400-2,164779,ePDAC
71511205488450-2,164780,mPDAC
71511205488500-2,164781,mPDAC
71511205488550-2,164782,B cells
71511205488600-2,164783,myCAFs
71511205488650-2,164784,qCAF
71511205488700-2,164785,qCAF
71511205488750-2,164786,myCAFs
71511205488800-2,164787,ePDAC
71511205488850-2,164788,ePDAC
71511205488900-2,164789,ePDAC
71511205488950-2,164790,ePDAC
71511205489000-2,164791,ePDAC
71511205489050-2,164792,myCAFs
71511205489100-2,164793,myCAFs
71511205489150-2,164794,ePDAC
71511205489200-2,164795,myCAFs
71511205489250-2,164796,ePDAC
71511205489300-2,164797,mPDAC
71511205489350-2,164798,ePDAC
71511205489400-2,164799,ePDAC
71511205489450-2,164800,ePDAC
71511205489500-2,164801,mPDAC
71511205489550-2,164802,ePDAC
71511205489600-2,164803,ePDAC
71511205489650-2,164804,myCAFs
71511205489700-2,164805,ePDAC
71511205489750-2,164806,mPDAC
71511205489800-2,164807,ePDAC
71511205489850-2,164808,myCAFs
71511205489900-2,164809,ePDAC
71511205489950-2,164810,myCAFs
71511205490000-2,164811,Cytotoxic T cells
71511205490050-2,164812,myCAFs
71511205490100-2,164813,M2 Macrophage
71511205490150-2,164814,Endothelial cells
71511205490200-2,164815,myCAFs
71511205490250-2,164816,apCAFs
71511205490300-2,164817,M2 Macrophage
71511205490350-2,164818,mPDAC
71511205490400-2,164819,mPDAC
71511205490450-2,164820,M2 Macrophage
71511205490500-2,164821,myCAFs
71511205490550-2,164822,mPDAC
71511205490600-2,164823,mPDAC
71511205490650-2,164824,M2 Macrophage
71511205490700-2,164825,ePDAC
71511205490750-2,164826,mPDAC
71511205490800-2,164827,qCAF
71511205490850-2,164828,CD4 T cells
71511205490900-2,164829,M1 Macrophage
71511205490950-2,164830,ePDAC
71511205491000-2,164831,NK cells
71511205491050-2,164832,myCAFs
71511205491100-2,164833,myCAFs
71511205491150-2,164834,ePDAC
71511205491200-2,164835,mPDAC
71511205491250-1,164836,myCAFs
71511205491300-2,164837,M2 Macrophage
71511205491350-2,164838,M2 Macrophage
71511205491400-2,164839,qCAF
71511205491450-2,164840,Cytotoxic T cells
71511205491500-1,164841,ePDAC
71511205491550-1,164842,ePDAC
71511205491600-1,164843,ePDAC
71725953847600-1,164844,ePDAC
71725953847650-1,164845,myCAFs
71725953847700-1,164846,mPDAC
71725953847750-1,164847,mPDAC
71725953847800-1,164848,ePDAC
71725953847850-1,164849,Endothelial cells
71725953847900-1,164850,ePDAC
71725953847950-1,164851,qCAF
71725953848000-1,164852,Tregs
71725953848050-1,164853,myCAFs
71725953848100-2,164854,ePDAC
71725953848150-2,164855,myCAFs
71725953848200-2,164856,myCAFs
71725953848250-2,164857,myCAFs
71725953848300-2,164858,myCAFs
71725953848350-2,164859,mPDAC
71725953848400-2,164860,ePDAC
71725953848450-2,164861,myCAFs
71725953848500-2,164862,mPDAC
71725953848550-2,164863,ePDAC
71725953848600-2,164864,myCAFs
71725953848650-2,164865,ePDAC
71725953848700-2,164866,ePDAC
71725953848750-2,164867,ePDAC
71725953848800-2,164868,B cells
71725953848850-2,164869,mPDAC
71725953848900-2,164870,mPDAC
71725953848950-2,164871,ePDAC
71725953849000-2,164872,ePDAC
71725953849050-2,164873,mPDAC
71725953849100-2,164874,Endothelial cells
71725953849150-2,164875,ePDAC
71725953849200-2,164876,myCAFs
71725953849250-2,164877,myCAFs
71725953849300-2,164878,mPDAC
71725953849350-2,164879,mPDAC
71725953849400-2,164880,ePDAC
71725953849450-2,164881,ePDAC
71725953849500-2,164882,mPDAC
71725953849550-2,164883,Tregs
71725953849600-2,164884,ePDAC
71725953849650-2,164885,ePDAC
71725953849700-2,164886,M1 Macrophage
71725953849750-2,164887,mPDAC
71725953849800-2,164888,mPDAC
71725953849950-2,164889,mPDAC
71725953850000-2,164890,ePDAC
71725953850050-2,164891,mPDAC
71725953851350-2,164892,ePDAC
71725953851400-2,164893,ePDAC
71725953851450-2,164894,myCAFs
71725953851500-2,164895,myCAFs
71725953851550-2,164896,ePDAC
71725953851600-2,164897,ePDAC
71725953851650-2,164898,mPDAC
71725953851700-2,164899,myCAFs
71725953851750-2,164900,Tregs
71725953851800-2,164901,ePDAC
71725953851850-2,164902,mPDAC
71725953851900-2,164903,B cells
71725953851950-2,164904,M1 Macrophage
71725953852000-2,164905,ePDAC
71725953852050-2,164906,ePDAC
71725953852100-2,164907,mPDAC
71725953852150-2,164908,myCAFs
71725953852200-2,164909,Tregs
71725953852250-2,164910,mPDAC
71725953852300-2,164911,myCAFs
71725953852350-2,164912,M1 Macrophage
71725953852400-2,164913,mPDAC
71725953852450-2,164914,ePDAC
71725953852500-2,164915,myCAFs
71725953852550-2,164916,mPDAC
71725953852600-2,164917,Endothelial cells
71725953852650-2,164918,Endothelial cells
71725953852700-2,164919,ePDAC
71725953852750-2,164920,ePDAC
71725953852800-2,164921,myCAFs
71725953852850-2,164922,myCAFs
71725953852900-2,164923,ePDAC
71725953852950-2,164924,ePDAC
71725953853000-2,164925,mPDAC
71725953853050-2,164926,myCAFs
71725953853100-2,164927,ePDAC
71725953853150-2,164928,myCAFs
71725953853200-2,164929,ePDAC
71725953853250-2,164930,Tregs
71725953853300-2,164931,Endothelial cells
71725953853350-2,164932,mPDAC
71725953853400-2,164933,ePDAC
71725953853450-2,164934,ePDAC
71725953853500-2,164935,B cells
71725953853550-2,164936,myCAFs
71725953853600-2,164937,ePDAC
71725953853650-2,164938,mPDAC
71725953853700-2,164939,qCAF
71725953853750-2,164940,Effector CD4+ T cells
71725953853800-2,164941,ePDAC
71725953853850-2,164942,ePDAC
71725953853900-2,164943,mPDAC
71725953853950-2,164944,ePDAC
71725953854000-2,164945,ePDAC
71725953854050-2,164946,myCAFs
71725953854100-2,164947,Tregs
71725953854150-2,164948,ePDAC
71725953854200-2,164949,qCAF
71725953854250-2,164950,myCAFs
71725953854300-2,164951,ePDAC
71725953854350-2,164952,qCAF
71725953854400-2,164953,myCAFs
71725953854450-2,164954,ePDAC
71725953854500-2,164955,myCAFs
71725953854550-2,164956,myCAFs
71725953854600-2,164957,mPDAC
71725953854650-2,164958,myCAFs
71725953854700-2,164959,myCAFs
71725953854750-2,164960,myCAFs
71725953854800-2,164961,myCAFs
71725953854850-2,164962,mPDAC
71725953854900-2,164963,mPDAC
71725953854950-2,164964,ePDAC
71725953855000-2,164965,mPDAC
71725953855050-2,164966,qCAF
71725953855100-2,164967,qCAF
71725953855150-2,164968,ePDAC
71725953855200-2,164969,myCAFs
71725953855250-2,164970,myCAFs
71725953855300-2,164971,M1 Macrophage
71725953855350-2,164972,mPDAC
71725953855400-2,164973,qCAF
71725953855450-2,164974,myCAFs
71725953855500-2,164975,mPDAC
71725953855550-2,164976,mPDAC
71725953855600-2,164977,M2 Macrophage
71725953855650-2,164978,qCAF
71725953855700-2,164979,M2 Macrophage
71725953855750-2,164980,B cells
71725953855800-2,164981,mPDAC
71725953855850-2,164982,NK cells
71725953855900-2,164983,qCAF
71725953855950-2,164984,mPDAC
71725953856000-2,164985,myCAFs
71725953856050-1,164986,B cells
71725953856100-2,164987,ePDAC
71725953856150-2,164988,M2 Macrophage
71725953856200-1,164989,NK cells
71725953856250-1,164990,apCAFs
71725953856300-1,164991,myCAFs
71725953856350-1,164992,qCAF
71940702212450-1,164993,qCAF
71940702212500-1,164994,ePDAC
71940702212550-1,164995,ePDAC
71940702212600-1,164996,myCAFs
71940702212650-1,164997,qCAF
71940702212700-1,164998,ePDAC
71940702212750-1,164999,M2 Macrophage
71940702212800-1,165000,mPDAC
71940702212850-1,165001,mPDAC
71940702212900-2,165002,myCAFs
71940702212950-2,165003,ePDAC
71940702213000-2,165004,mPDAC
71940702213050-2,165005,myCAFs
71940702213100-2,165006,mPDAC
71940702213150-2,165007,mPDAC
71940702213200-2,165008,mPDAC
71940702213250-2,165009,ePDAC
71940702213300-2,165010,ePDAC
71940702213350-2,165011,ePDAC
71940702213400-2,165012,B cells
71940702213450-2,165013,mPDAC
71940702213500-2,165014,mPDAC
71940702213550-2,165015,mPDAC
71940702213600-2,165016,M1 Macrophage
71940702213650-2,165017,CD4 T cells
71940702213700-2,165018,ePDAC
71940702213750-2,165019,ePDAC
71940702213800-2,165020,ePDAC
71940702213850-2,165021,mPDAC
71940702213900-2,165022,mPDAC
71940702213950-2,165023,myCAFs
71940702214000-2,165024,qCAF
71940702214050-2,165025,M2 Macrophage
71940702214100-2,165026,myCAFs
71940702214150-2,165027,qCAF
71940702214200-2,165028,myCAFs
71940702214250-2,165029,NK cells
71940702214300-2,165030,B cells
71940702214350-2,165031,Endothelial cells
71940702214400-2,165032,myCAFs
71940702214450-2,165033,mPDAC
71940702214500-2,165034,ePDAC
71940702214550-2,165035,myCAFs
71940702214600-2,165036,ePDAC
71940702214650-2,165037,mPDAC
71940702214700-2,165038,mPDAC
71940702214750-2,165039,B cells
71940702214800-2,165040,ePDAC
71940702216100-2,165041,Endothelial cells
71940702216150-2,165042,ePDAC
71940702216200-2,165043,ePDAC
71940702216250-2,165044,Endothelial cells
71940702216300-2,165045,ePDAC
71940702216350-2,165046,qCAF
71940702216400-2,165047,mPDAC
71940702216450-2,165048,ePDAC
71940702216500-2,165049,ePDAC
71940702216550-2,165050,myCAFs
71940702216600-2,165051,myCAFs
71940702216650-2,165052,myCAFs
71940702216700-2,165053,CD8 T cells
71940702216750-2,165054,mPDAC
71940702216800-2,165055,mPDAC
71940702216850-2,165056,apCAFs
71940702216900-2,165057,ePDAC
71940702216950-2,165058,myCAFs
71940702217000-2,165059,mPDAC
71940702217050-2,165060,Endothelial cells
71940702217100-2,165061,M1 Macrophage
71940702217150-2,165062,ePDAC
71940702217200-2,165063,myCAFs
71940702217250-2,165064,qCAF
71940702217300-2,165065,myCAFs
71940702217350-2,165066,myCAFs
71940702217400-2,165067,ePDAC
71940702217450-2,165068,ePDAC
71940702217500-2,165069,mPDAC
71940702217550-2,165070,mPDAC
71940702217600-2,165071,mPDAC
71940702217650-2,165072,Endothelial cells
71940702217700-2,165073,ePDAC
71940702217750-2,165074,myCAFs
71940702217800-2,165075,B cells
71940702217850-2,165076,Endothelial cells
71940702217900-2,165077,mPDAC
71940702217950-2,165078,Endothelial cells
71940702218000-2,165079,B cells
71940702218050-2,165080,ePDAC
71940702218100-2,165081,mPDAC
71940702218150-2,165082,mPDAC
71940702218200-2,165083,ePDAC
71940702218250-2,165084,Tregs
71940702218300-2,165085,M2 Macrophage
71940702218350-2,165086,mPDAC
71940702218400-2,165087,ePDAC
71940702218450-2,165088,Effector CD4+ T cells
71940702218500-2,165089,myCAFs
71940702218550-2,165090,mPDAC
71940702218600-2,165091,myCAFs
71940702218650-2,165092,ePDAC
71940702218700-2,165093,ePDAC
71940702218750-2,165094,ePDAC
71940702218800-2,165095,ePDAC
71940702218850-2,165096,ePDAC
71940702218900-2,165097,mPDAC
71940702218950-2,165098,ePDAC
71940702219000-2,165099,myCAFs
71940702219050-2,165100,ePDAC
71940702219100-2,165101,ePDAC
71940702219150-2,165102,myCAFs
71940702219200-2,165103,mPDAC
71940702219250-2,165104,ePDAC
71940702219300-2,165105,ePDAC
71940702219350-2,165106,ePDAC
71940702219400-2,165107,ePDAC
71940702219450-2,165108,ePDAC
71940702219500-2,165109,ePDAC
71940702219550-2,165110,myCAFs
71940702219600-2,165111,mPDAC
71940702219650-2,165112,apCAFs
71940702219700-2,165113,ePDAC
71940702219750-2,165114,mPDAC
71940702219800-2,165115,M2 Macrophage
71940702219850-2,165116,apCAFs
71940702219900-2,165117,ePDAC
71940702219950-2,165118,M2 Macrophage
71940702220000-2,165119,mPDAC
71940702220050-2,165120,mPDAC
71940702220100-2,165121,Tregs
71940702220150-2,165122,mPDAC
71940702220200-2,165123,ePDAC
71940702220250-2,165124,M2 Macrophage
71940702220300-2,165125,mPDAC
71940702220350-2,165126,mPDAC
71940702220400-2,165127,M2 Macrophage
71940702220450-2,165128,M2 Macrophage
71940702220500-2,165129,M2 Macrophage
71940702220550-2,165130,apCAFs
71940702220600-2,165131,CD4 T cells
71940702220650-2,165132,myCAFs
71940702220700-2,165133,M2 Macrophage
71940702220750-2,165134,apCAFs
71940702220800-1,165135,ePDAC
71940702220850-1,165136,M2 Macrophage
71940702220900-1,165137,M2 Macrophage
71940702220950-1,165138,M2 Macrophage
71940702221000-1,165139,apCAFs
71940702221050-1,165140,M2 Macrophage
71940702221100-1,165141,M2 Macrophage
71940702221150-1,165142,ePDAC
72155450577250-1,165143,mPDAC
72155450577300-1,165144,ePDAC
72155450577350-1,165145,myCAFs
72155450577400-1,165146,myCAFs
72155450577450-1,165147,ePDAC
72155450577500-1,165148,mPDAC
72155450577550-1,165149,ePDAC
72155450577600-1,165150,myCAFs
72155450577650-2,165151,myCAFs
72155450577700-2,165152,ePDAC
72155450577750-2,165153,CD4 T cells
72155450577800-2,165154,mPDAC
72155450577850-2,165155,ePDAC
72155450577900-2,165156,mPDAC
72155450577950-2,165157,ePDAC
72155450578000-2,165158,ePDAC
72155450578050-2,165159,ePDAC
72155450578100-2,165160,ePDAC
72155450578150-2,165161,mPDAC
72155450578200-2,165162,M2 Macrophage
72155450578250-2,165163,myCAFs
72155450578300-2,165164,qCAF
72155450578350-2,165165,mPDAC
72155450578400-2,165166,ePDAC
72155450578450-2,165167,mPDAC
72155450578500-2,165168,ePDAC
72155450578550-2,165169,ePDAC
72155450578600-2,165170,ePDAC
72155450578650-2,165171,ePDAC
72155450578700-2,165172,ePDAC
72155450578750-2,165173,ePDAC
72155450578800-2,165174,M1 Macrophage
72155450578850-2,165175,B cells
72155450578900-2,165176,CD8 T cells
72155450578950-2,165177,Endothelial cells
72155450579000-2,165178,myCAFs
72155450579050-2,165179,myCAFs
72155450579100-2,165180,myCAFs
72155450579150-2,165181,myCAFs
72155450579200-2,165182,B cells
72155450579250-2,165183,ePDAC
72155450579300-2,165184,ePDAC
72155450579350-2,165185,ePDAC
72155450579400-2,165186,myCAFs
72155450579450-2,165187,mPDAC
72155450579500-2,165188,ePDAC
72155450579550-2,165189,myCAFs
72155450579600-2,165190,Endothelial cells
72155450580750-2,165191,ePDAC
72155450580800-2,165192,myCAFs
72155450580850-2,165193,ePDAC
72155450580900-2,165194,mPDAC
72155450580950-2,165195,ePDAC
72155450581000-2,165196,ePDAC
72155450581050-2,165197,mPDAC
72155450581100-2,165198,myCAFs
72155450581150-2,165199,ePDAC
72155450581200-2,165200,ePDAC
72155450581250-2,165201,myCAFs
72155450581300-2,165202,iCAF
72155450581350-2,165203,myCAFs
72155450581400-2,165204,myCAFs
72155450581450-2,165205,ePDAC
72155450581500-2,165206,myCAFs
72155450581550-2,165207,ePDAC
72155450581600-2,165208,B cells
72155450581650-2,165209,ePDAC
72155450581700-2,165210,Tregs
72155450581750-2,165211,myCAFs
72155450581800-2,165212,B cells
72155450581850-2,165213,ePDAC
72155450581900-2,165214,ePDAC
72155450581950-2,165215,mPDAC
72155450582000-2,165216,ePDAC
72155450582050-2,165217,mPDAC
72155450582100-2,165218,mPDAC
72155450582150-2,165219,myCAFs
72155450582200-2,165220,ePDAC
72155450582250-2,165221,mPDAC
72155450582300-2,165222,M2 Macrophage
72155450582350-2,165223,ePDAC
72155450582400-2,165224,Endothelial cells
72155450582450-2,165225,Tregs
72155450582500-2,165226,Tregs
72155450582550-2,165227,mPDAC
72155450582600-2,165228,ePDAC
72155450582650-2,165229,qCAF
72155450582700-2,165230,mPDAC
72155450582750-2,165231,Tregs
72155450582800-2,165232,myCAFs
72155450582850-2,165233,B cells
72155450582900-2,165234,ePDAC
72155450582950-2,165235,B cells
72155450583000-2,165236,myCAFs
72155450583050-2,165237,mPDAC
72155450583100-2,165238,myCAFs
72155450583150-2,165239,ePDAC
72155450583200-2,165240,mPDAC
72155450583250-2,165241,mPDAC
72155450583300-2,165242,ePDAC
72155450583350-2,165243,ePDAC
72155450583400-2,165244,M1 Macrophage
72155450583450-2,165245,myCAFs
72155450583500-2,165246,ePDAC
72155450583550-2,165247,ePDAC
72155450583600-2,165248,Tregs
72155450583650-2,165249,ePDAC
72155450583700-2,165250,ePDAC
72155450583750-2,165251,mPDAC
72155450583800-2,165252,ePDAC
72155450583850-2,165253,ePDAC
72155450583900-2,165254,myCAFs
72155450583950-2,165255,mPDAC
72155450584000-2,165256,ePDAC
72155450584050-2,165257,ePDAC
72155450584100-2,165258,ePDAC
72155450584150-2,165259,mPDAC
72155450584200-2,165260,mPDAC
72155450584250-2,165261,M2 Macrophage
72155450584300-2,165262,ePDAC
72155450584350-2,165263,M2 Macrophage
72155450584400-2,165264,apCAFs
72155450584450-2,165265,myCAFs
72155450584500-2,165266,M2 Macrophage
72155450584550-2,165267,myCAFs
72155450584600-2,165268,qCAF
72155450584650-2,165269,M2 Macrophage
72155450584700-2,165270,M2 Macrophage
72155450584750-2,165271,ePDAC
72155450584800-2,165272,myCAFs
72155450584850-2,165273,mPDAC
72155450584900-2,165274,myCAFs
72155450584950-2,165275,ePDAC
72155450585000-2,165276,M2 Macrophage
72155450585050-2,165277,qCAF
72155450585100-2,165278,M2 Macrophage
72155450585150-2,165279,CD4 T cells
72155450585200-2,165280,M2 Macrophage
72155450585250-2,165281,M2 Macrophage
72155450585300-2,165282,ePDAC
72155450585350-2,165283,M2 Macrophage
72155450585400-2,165284,Effector CD4+ T cells
72155450585450-2,165285,ePDAC
72155450585500-2,165286,M2 Macrophage
72155450585550-2,165287,mPDAC
72155450585600-2,165288,qCAF
72155450585650-2,165289,M2 Macrophage
72155450585700-1,165290,myCAFs
72155450585750-1,165291,apCAFs
72155450585800-1,165292,mPDAC
72155450585850-1,165293,mPDAC
72155450585900-1,165294,mPDAC
72370198942050-1,165295,M1 Macrophage
72370198942100-1,165296,myCAFs
72370198942150-1,165297,myCAFs
72370198942200-1,165298,myCAFs
72370198942250-1,165299,ePDAC
72370198942300-1,165300,ePDAC
72370198942350-1,165301,mPDAC
72370198942400-1,165302,ePDAC
72370198942450-2,165303,ePDAC
72370198942500-2,165304,myCAFs
72370198942550-2,165305,ePDAC
72370198942600-2,165306,NK cells
72370198942650-2,165307,ePDAC
72370198942700-2,165308,myCAFs
72370198942750-2,165309,mPDAC
72370198942800-2,165310,ePDAC
72370198942850-2,165311,mPDAC
72370198942900-2,165312,Tregs
72370198942950-2,165313,ePDAC
72370198943000-2,165314,mPDAC
